product_id,total_revenue
9761514389771,9841.599999999991
8431711813900,9097.980000000001
8817190633739,7971.900000000003
8349989437707,6745.2
9761513996555,5588.800000000002
8817194893579,4906.700000000002
8555677778188,3881.6700000000064
8817193746699,3300.4000000000015
3625626599504,3006.16
8555621810444,2743.800000000002
